machine_id,cost_center_id,manufacturing_plant_id,manufacturing_plant_name,plant_shift_date,machine_status_name,Sum of mttr_workcenter_numerator_seconds_quantity,Sum of mtbf_numerator_seconds_quantity,hydra_bmk_production_status_name
S-006,1195578,1310,Tangier,1/17/2026 0:00,Réparation Peripheri,25452,0,Non-Production
S-001,1195578,1310,Tangier,1/18/2026 0:00,micro arrêts,2848,0,Production
S-001,1195578,1310,Tangier,1/18/2026 0:00,PRODUCTION,0,23682,Production
S-003,1195578,1310,Tangier,1/18/2026 0:00,micro arrêts,476,0,Production
S-003,1195578,1310,Tangier,1/18/2026 0:00,PRODUCTION,0,28285,Production
S-006,1195578,1310,Tangier,1/18/2026 0:00,micro arrêts,5233,0,Production
S-006,1195578,1310,Tangier,1/18/2026 0:00,PRODUCTION,0,20774,Production
S-006,1195578,1310,Tangier,1/18/2026 0:00,Réparation Peripheri,2104,0,Non-Production
S-001,1195578,1310,Tangier,1/19/2026 0:00,micro arrêts,5432,0,Production
S-001,1195578,1310,Tangier,1/19/2026 0:00,PRODUCTION,0,53135,Production
S-001,1195578,1310,Tangier,1/19/2026 0:00,Réparation Peripheri,7163,0,Non-Production
S-003,1195578,1310,Tangier,1/19/2026 0:00,micro arrêts,1263,0,Production
S-003,1195578,1310,Tangier,1/19/2026 0:00,PRODUCTION,0,83627,Production
S-005,1195578,1310,Tangier,1/19/2026 0:00,PRODUCTION,0,0,Production
S-006,1195578,1310,Tangier,1/19/2026 0:00,micro arrêts,4095,0,Production
S-006,1195578,1310,Tangier,1/19/2026 0:00,PRODUCTION,0,79984,Production
S-006,1195578,1310,Tangier,1/19/2026 0:00,Réparation Peripheri,547,0,Non-Production
S-001,1195578,1310,Tangier,1/20/2026 0:00,micro arrêts,3310,0,Production
S-001,1195578,1310,Tangier,1/20/2026 0:00,PRODUCTION,0,35719,Production
S-001,1195578,1310,Tangier,1/20/2026 0:00,Réparation Peripheri,3264,0,Non-Production
S-003,1195578,1310,Tangier,1/20/2026 0:00,micro arrêts,962,0,Production
S-003,1195578,1310,Tangier,1/20/2026 0:00,PRODUCTION,0,82915,Production
S-004,1195578,1310,Tangier,1/20/2026 0:00,PRODUCTION,0,3,Production
S-005,1195578,1310,Tangier,1/20/2026 0:00,Réparation Peripheri,1199,0,Non-Production
S-006,1195578,1310,Tangier,1/20/2026 0:00,micro arrêts,4712,0,Production
S-006,1195578,1310,Tangier,1/20/2026 0:00,PRODUCTION,0,74223,Production
S-006,1195578,1310,Tangier,1/20/2026 0:00,Réparation Peripheri,736,0,Non-Production
S-007,1195578,1310,Tangier,1/20/2026 0:00,micro arrêts,4,0,Production
S-007,1195578,1310,Tangier,1/20/2026 0:00,PRODUCTION,0,66,Production
S-001,1195578,1310,Tangier,1/21/2026 0:00,micro arrêts,2133,0,Production
S-001,1195578,1310,Tangier,1/21/2026 0:00,PRODUCTION,0,25578,Production
S-003,1195578,1310,Tangier,1/21/2026 0:00,micro arrêts,999,0,Production
S-003,1195578,1310,Tangier,1/21/2026 0:00,PRODUCTION,0,83108,Production
S-005,1195578,1310,Tangier,1/21/2026 0:00,micro arrêts,1434,0,Production
S-005,1195578,1310,Tangier,1/21/2026 0:00,PRODUCTION,0,22561,Production
S-005,1195578,1310,Tangier,1/21/2026 0:00,Réparation Peripheri,844,0,Non-Production
S-006,1195578,1310,Tangier,1/21/2026 0:00,micro arrêts,8645,0,Production
S-006,1195578,1310,Tangier,1/21/2026 0:00,PRODUCTION,0,26998,Production
S-006,1195578,1310,Tangier,1/21/2026 0:00,Réparation Peripheri,5818,0,Non-Production
S-001,1195578,1310,Tangier,1/22/2026 0:00,micro arrêts,281,0,Production
S-001,1195578,1310,Tangier,1/22/2026 0:00,PRODUCTION,0,45,Production
S-003,1195578,1310,Tangier,1/22/2026 0:00,micro arrêts,1338,0,Production
S-003,1195578,1310,Tangier,1/22/2026 0:00,PRODUCTION,0,61230,Production
S-004,1195578,1310,Tangier,1/22/2026 0:00,micro arrêts,3220,0,Production
S-004,1195578,1310,Tangier,1/22/2026 0:00,PRODUCTION,0,29267,Production
S-004,1195578,1310,Tangier,1/22/2026 0:00,Réparation Peripheri,1219,0,Non-Production
S-005,1195578,1310,Tangier,1/22/2026 0:00,micro arrêts,889,0,Production
S-005,1195578,1310,Tangier,1/22/2026 0:00,PRODUCTION,0,9556,Production
S-006,1195578,1310,Tangier,1/22/2026 0:00,micro arrêts,3519,0,Production
S-006,1195578,1310,Tangier,1/22/2026 0:00,PRODUCTION,0,68353,Production
S-006,1195578,1310,Tangier,1/22/2026 0:00,Réparation Peripheri,9534,0,Non-Production
S-001,1195578,1310,Tangier,1/23/2026 0:00,micro arrêts,1513,0,Production
S-001,1195578,1310,Tangier,1/23/2026 0:00,PRODUCTION,0,381,Production
S-003,1195578,1310,Tangier,1/23/2026 0:00,micro arrêts,1599,0,Production
S-003,1195578,1310,Tangier,1/23/2026 0:00,PRODUCTION,0,61217,Production
S-004,1195578,1310,Tangier,1/23/2026 0:00,micro arrêts,3664,0,Production
S-004,1195578,1310,Tangier,1/23/2026 0:00,PRODUCTION,0,55972,Production
S-004,1195578,1310,Tangier,1/23/2026 0:00,Réparation Peripheri,1368,0,Non-Production
S-006,1195578,1310,Tangier,1/23/2026 0:00,micro arrêts,3279,0,Production
S-006,1195578,1310,Tangier,1/23/2026 0:00,PRODUCTION,0,65137,Production
S-006,1195578,1310,Tangier,1/23/2026 0:00,Réparation Peripheri,5370,0,Non-Production
S-003,1195578,1310,Tangier,1/24/2026 0:00,micro arrêts,412,0,Production
S-003,1195578,1310,Tangier,1/24/2026 0:00,PRODUCTION,0,28414,Production
S-004,1195578,1310,Tangier,1/24/2026 0:00,micro arrêts,1344,0,Production
S-004,1195578,1310,Tangier,1/24/2026 0:00,PRODUCTION,0,18388,Production
S-006,1195578,1310,Tangier,1/24/2026 0:00,micro arrêts,953,0,Production
S-006,1195578,1310,Tangier,1/24/2026 0:00,PRODUCTION,0,55249,Production
S-003,1195578,1310,Tangier,1/25/2026 0:00,micro arrêts,561,0,Production
S-003,1195578,1310,Tangier,1/25/2026 0:00,PRODUCTION,0,27059,Production
S-006,1195578,1310,Tangier,1/25/2026 0:00,micro arrêts,1597,0,Production
S-006,1195578,1310,Tangier,1/25/2026 0:00,PRODUCTION,0,21528,Production
S-001,1195578,1310,Tangier,1/26/2026 0:00,micro arrêts,111,0,Production
S-001,1195578,1310,Tangier,1/26/2026 0:00,PRODUCTION,0,137,Production
S-003,1195578,1310,Tangier,1/26/2026 0:00,micro arrêts,1672,0,Production
S-003,1195578,1310,Tangier,1/26/2026 0:00,PRODUCTION,0,84511,Production
S-003,1195578,1310,Tangier,1/26/2026 0:00,Réparation Peripheri,217,0,Non-Production
S-004,1195578,1310,Tangier,1/26/2026 0:00,micro arrêts,353,0,Production
S-004,1195578,1310,Tangier,1/26/2026 0:00,PRODUCTION,0,5302,Production
S-004,1195578,1310,Tangier,1/26/2026 0:00,Réparation Peripheri,896,0,Non-Production
S-006,1195578,1310,Tangier,1/26/2026 0:00,micro arrêts,3791,0,Production
S-006,1195578,1310,Tangier,1/26/2026 0:00,PRODUCTION,0,70628,Production
S-003,1195578,1310,Tangier,1/27/2026 0:00,micro arrêts,1874,0,Production
S-003,1195578,1310,Tangier,1/27/2026 0:00,PRODUCTION,0,81634,Production
S-003,1195578,1310,Tangier,1/27/2026 0:00,Réparation Peripheri,75,0,Non-Production
S-004,1195578,1310,Tangier,1/27/2026 0:00,micro arrêts,657,0,Production
S-004,1195578,1310,Tangier,1/27/2026 0:00,PRODUCTION,0,739,Production
S-005,1195578,1310,Tangier,1/27/2026 0:00,PRODUCTION,0,18,Production
S-006,1195578,1310,Tangier,1/27/2026 0:00,micro arrêts,4703,0,Production
S-006,1195578,1310,Tangier,1/27/2026 0:00,PRODUCTION,0,11058,Production
S-006,1195578,1310,Tangier,1/27/2026 0:00,Réparation Peripheri,3749,0,Non-Production
S-003,1195578,1310,Tangier,1/28/2026 0:00,micro arrêts,2256,0,Production
S-003,1195578,1310,Tangier,1/28/2026 0:00,PRODUCTION,0,81537,Production
S-004,1195578,1310,Tangier,1/28/2026 0:00,micro arrêts,1731,0,Production
S-004,1195578,1310,Tangier,1/28/2026 0:00,PRODUCTION,0,28397,Production
S-005,1195578,1310,Tangier,1/28/2026 0:00,micro arrêts,1590,0,Production
S-005,1195578,1310,Tangier,1/28/2026 0:00,PRODUCTION,0,26158,Production
S-006,1195578,1310,Tangier,1/28/2026 0:00,micro arrêts,4814,0,Production
S-006,1195578,1310,Tangier,1/28/2026 0:00,PRODUCTION,0,64655,Production
S-006,1195578,1310,Tangier,1/28/2026 0:00,Réparation Peripheri,12859,0,Non-Production
S-003,1195578,1310,Tangier,1/29/2026 0:00,micro arrêts,2214,0,Production
S-003,1195578,1310,Tangier,1/29/2026 0:00,PRODUCTION,0,55561,Production
S-004,1195578,1310,Tangier,1/29/2026 0:00,micro arrêts,1459,0,Production
S-004,1195578,1310,Tangier,1/29/2026 0:00,PRODUCTION,0,64006,Production
S-005,1195578,1310,Tangier,1/29/2026 0:00,micro arrêts,851,0,Production
S-005,1195578,1310,Tangier,1/29/2026 0:00,PRODUCTION,0,6242,Production
S-006,1195578,1310,Tangier,1/29/2026 0:00,micro arrêts,2265,0,Production
S-006,1195578,1310,Tangier,1/29/2026 0:00,PRODUCTION,0,82155,Production
S-003,1195578,1310,Tangier,1/30/2026 0:00,micro arrêts,2445,0,Production
S-003,1195578,1310,Tangier,1/30/2026 0:00,PRODUCTION,0,54443,Production
S-004,1195578,1310,Tangier,1/30/2026 0:00,micro arrêts,1912,0,Production
S-004,1195578,1310,Tangier,1/30/2026 0:00,PRODUCTION,0,58451,Production
S-006,1195578,1310,Tangier,1/30/2026 0:00,micro arrêts,7529,0,Production
S-006,1195578,1310,Tangier,1/30/2026 0:00,PRODUCTION,0,60014,Production
S-006,1195578,1310,Tangier,1/30/2026 0:00,Réparation Peripheri,1626,0,Non-Production
S-001,1195578,1310,Tangier,1/31/2026 0:00,micro arrêts,47,0,Production
S-001,1195578,1310,Tangier,1/31/2026 0:00,PRODUCTION,0,147,Production
S-003,1195578,1310,Tangier,1/31/2026 0:00,micro arrêts,1854,0,Production
S-003,1195578,1310,Tangier,1/31/2026 0:00,PRODUCTION,0,53447,Production
S-004,1195578,1310,Tangier,1/31/2026 0:00,micro arrêts,1361,0,Production
S-004,1195578,1310,Tangier,1/31/2026 0:00,PRODUCTION,0,31351,Production
S-006,1195578,1310,Tangier,1/31/2026 0:00,micro arrêts,2781,0,Production
S-006,1195578,1310,Tangier,1/31/2026 0:00,PRODUCTION,0,39668,Production
S-003,1195578,1310,Tangier,2/1/2026 0:00,micro arrêts,348,0,Production
S-003,1195578,1310,Tangier,2/1/2026 0:00,PRODUCTION,0,339,Production
S-004,1195578,1310,Tangier,2/1/2026 0:00,micro arrêts,646,0,Production
S-004,1195578,1310,Tangier,2/1/2026 0:00,PRODUCTION,0,27724,Production
S-006,1195578,1310,Tangier,2/1/2026 0:00,micro arrêts,1377,0,Production
S-006,1195578,1310,Tangier,2/1/2026 0:00,PRODUCTION,0,24925,Production
S-001,1195578,1310,Tangier,2/2/2026 0:00,micro arrêts,837,0,Production
S-001,1195578,1310,Tangier,2/2/2026 0:00,PRODUCTION,0,368,Production
S-003,1195578,1310,Tangier,2/2/2026 0:00,micro arrêts,759,0,Production
S-003,1195578,1310,Tangier,2/2/2026 0:00,PRODUCTION,0,56649,Production
S-004,1195578,1310,Tangier,2/2/2026 0:00,micro arrêts,785,0,Production
S-004,1195578,1310,Tangier,2/2/2026 0:00,PRODUCTION,0,27952,Production
S-006,1195578,1310,Tangier,2/2/2026 0:00,micro arrêts,6629,0,Production
S-006,1195578,1310,Tangier,2/2/2026 0:00,PRODUCTION,0,55887,Production
S-006,1195578,1310,Tangier,2/2/2026 0:00,Réparation Peripheri,2948,0,Non-Production
S-003,1195578,1310,Tangier,2/3/2026 0:00,micro arrêts,1452,0,Production
S-003,1195578,1310,Tangier,2/3/2026 0:00,PRODUCTION,0,79965,Production
S-003,1195578,1310,Tangier,2/3/2026 0:00,Réparation Peripheri,126,0,Non-Production
S-004,1195578,1310,Tangier,2/3/2026 0:00,PRODUCTION,0,20,Production
S-006,1195578,1310,Tangier,2/3/2026 0:00,micro arrêts,5115,0,Production
S-006,1195578,1310,Tangier,2/3/2026 0:00,PRODUCTION,0,70364,Production
S-006,1195578,1310,Tangier,2/3/2026 0:00,Réparation Peripheri,912,0,Non-Production
S-001,1195578,1310,Tangier,2/4/2026 0:00,micro arrêts,468,0,Production
S-001,1195578,1310,Tangier,2/4/2026 0:00,PRODUCTION,0,156,Production
S-001,1195578,1310,Tangier,2/4/2026 0:00,Réparation Peripheri,1014,0,Non-Production
S-003,1195578,1310,Tangier,2/4/2026 0:00,micro arrêts,1126,0,Production
S-003,1195578,1310,Tangier,2/4/2026 0:00,PRODUCTION,0,81881,Production
S-003,1195578,1310,Tangier,2/4/2026 0:00,Réparation Peripheri,415,0,Non-Production
S-004,1195578,1310,Tangier,2/4/2026 0:00,micro arrêts,1500,0,Production
S-004,1195578,1310,Tangier,2/4/2026 0:00,PRODUCTION,0,19357,Production
S-006,1195578,1310,Tangier,2/4/2026 0:00,micro arrêts,6003,0,Production
S-006,1195578,1310,Tangier,2/4/2026 0:00,PRODUCTION,0,73163,Production
S-006,1195578,1310,Tangier,2/4/2026 0:00,Réparation Peripheri,2063,0,Non-Production
S-001,1195578,1310,Tangier,2/5/2026 0:00,micro arrêts,767,0,Production
S-001,1195578,1310,Tangier,2/5/2026 0:00,PRODUCTION,0,644,Production
S-001,1195578,1310,Tangier,2/5/2026 0:00,Réparation Peripheri,16481,0,Non-Production
S-003,1195578,1310,Tangier,2/5/2026 0:00,micro arrêts,1489,0,Production
S-003,1195578,1310,Tangier,2/5/2026 0:00,PRODUCTION,0,56127,Production
S-004,1195578,1310,Tangier,2/5/2026 0:00,micro arrêts,1878,0,Production
S-004,1195578,1310,Tangier,2/5/2026 0:00,PRODUCTION,0,31356,Production
S-006,1195578,1310,Tangier,2/5/2026 0:00,micro arrêts,3918,0,Production
S-006,1195578,1310,Tangier,2/5/2026 0:00,PRODUCTION,0,32212,Production
S-006,1195578,1310,Tangier,2/5/2026 0:00,Réparation Peripheri,2887,0,Non-Production
S-001,1195578,1310,Tangier,2/6/2026 0:00,micro arrêts,39,0,Production
S-001,1195578,1310,Tangier,2/6/2026 0:00,PRODUCTION,0,45,Production
S-003,1195578,1310,Tangier,2/6/2026 0:00,micro arrêts,1151,0,Production
S-003,1195578,1310,Tangier,2/6/2026 0:00,PRODUCTION,0,82994,Production
S-004,1195578,1310,Tangier,2/6/2026 0:00,micro arrêts,1588,0,Production
S-004,1195578,1310,Tangier,2/6/2026 0:00,PRODUCTION,0,18843,Production
S-004,1195578,1310,Tangier,2/6/2026 0:00,Réparation Peripheri,1402,0,Non-Production
S-006,1195578,1310,Tangier,2/6/2026 0:00,micro arrêts,3926,0,Production
S-006,1195578,1310,Tangier,2/6/2026 0:00,PRODUCTION,0,52432,Production
S-006,1195578,1310,Tangier,2/6/2026 0:00,Réparation Peripheri,1115,0,Non-Production
S-001,1195578,1310,Tangier,2/7/2026 0:00,PRODUCTION,0,15,Production
S-003,1195578,1310,Tangier,2/7/2026 0:00,micro arrêts,1372,0,Production
S-003,1195578,1310,Tangier,2/7/2026 0:00,PRODUCTION,0,55864,Production
S-004,1195578,1310,Tangier,2/7/2026 0:00,micro arrêts,2502,0,Production
S-004,1195578,1310,Tangier,2/7/2026 0:00,PRODUCTION,0,32343,Production
S-004,1195578,1310,Tangier,2/7/2026 0:00,Réparation Peripheri,296,0,Non-Production
S-006,1195578,1310,Tangier,2/7/2026 0:00,micro arrêts,764,0,Production
S-006,1195578,1310,Tangier,2/7/2026 0:00,PRODUCTION,0,16879,Production
S-001,1195578,1310,Tangier,2/8/2026 0:00,micro arrêts,3079,0,Production
S-001,1195578,1310,Tangier,2/8/2026 0:00,PRODUCTION,0,1769,Production
S-003,1195578,1310,Tangier,2/8/2026 0:00,micro arrêts,740,0,Production
S-003,1195578,1310,Tangier,2/8/2026 0:00,PRODUCTION,0,26002,Production
S-003,1195578,1310,Tangier,2/9/2026 0:00,micro arrêts,1115,0,Production
S-003,1195578,1310,Tangier,2/9/2026 0:00,PRODUCTION,0,82918,Production
S-004,1195578,1310,Tangier,2/9/2026 0:00,micro arrêts,676,0,Production
S-004,1195578,1310,Tangier,2/9/2026 0:00,PRODUCTION,0,33054,Production
S-001,1195578,1310,Tangier,2/10/2026 0:00,micro arrêts,1094,0,Production
S-001,1195578,1310,Tangier,2/10/2026 0:00,PRODUCTION,0,725,Production
S-003,1195578,1310,Tangier,2/10/2026 0:00,micro arrêts,1913,0,Production
S-003,1195578,1310,Tangier,2/10/2026 0:00,PRODUCTION,0,84487,Production
S-004,1195578,1310,Tangier,2/10/2026 0:00,micro arrêts,2321,0,Production
S-004,1195578,1310,Tangier,2/10/2026 0:00,PRODUCTION,0,47045,Production
S-004,1195578,1310,Tangier,2/10/2026 0:00,Réparation Peripheri,523,0,Non-Production
S-005,1195578,1310,Tangier,2/10/2026 0:00,micro arrêts,1736,0,Production
S-005,1195578,1310,Tangier,2/10/2026 0:00,PRODUCTION,0,15399,Production
S-005,1195578,1310,Tangier,2/10/2026 0:00,Réparation Peripheri,561,0,Non-Production
S-001,1195578,1310,Tangier,2/11/2026 0:00,micro arrêts,271,0,Production
S-001,1195578,1310,Tangier,2/11/2026 0:00,PRODUCTION,0,367,Production
S-003,1195578,1310,Tangier,2/11/2026 0:00,micro arrêts,1183,0,Production
S-003,1195578,1310,Tangier,2/11/2026 0:00,PRODUCTION,0,54910,Production
S-004,1195578,1310,Tangier,2/11/2026 0:00,micro arrêts,351,0,Production
S-004,1195578,1310,Tangier,2/11/2026 0:00,PRODUCTION,0,5460,Production
S-005,1195578,1310,Tangier,2/11/2026 0:00,micro arrêts,1428,0,Production
S-005,1195578,1310,Tangier,2/11/2026 0:00,PRODUCTION,0,14603,Production
S-005,1195578,1310,Tangier,2/11/2026 0:00,Réparation Peripheri,2109,0,Non-Production
